rxn02342_c0	-25.764711380004883	2.8753302097320557	1
rxn08734_c0	13.102115631103516	-0.5557231903076172	3
rxn10126_c0	-9.542062759399414	17.957347869873047	2
rxn05040_c0	5.228244304656982	-6.911036968231201	3
rxn06493_c0	14.355161666870117	-1.0665185451507568	3
rxn02376_c0	9.356979370117188	-7.362249851226807	3
rxn00148_c0	-36.51308822631836	-8.806611061096191	1
rxn00781_c0	-37.013214111328125	-8.804705619812012	1
rxn05319_c0	-31.764060974121094	-8.054189682006836	1
rxn00305_c0	-32.33218765258789	-1.3428839445114136	1
rxn02380_c0	12.340283393859863	-1.4990808963775635	3
rxn05145_c0	-30.066389083862305	-2.5503673553466797	1
rxn01872_c0	16.05524253845215	-2.4795894622802734	3
rxn00248_c0	29.01357078552246	-8.473396301269531	0
rxn00392_c0	-15.819040298461914	14.366100311279297	2
rxn00747_c0	29.75094223022461	-8.019207954406738	0
rxn01334_c0	7.991252422332764	-1.7228343486785889	3
rxn00777_c0	26.92374038696289	-9.852572441101074	0
rxn00285_c0	14.872875213623047	-4.4834747314453125	3
rxn01871_c0	-25.764440536499023	2.8753244876861572	1
rxn00786_c0	-35.09700393676758	-8.585463523864746	1
rxn01100_c0	30.52556610107422	-7.055050849914551	0
rxn08527_c0	23.80373191833496	-2.500640630722046	0
rxn01116_c0	-31.692493438720703	-8.013821601867676	1
rxn01106_c0	30.52556610107422	-7.055050849914551	0
rxn01476_c0	-32.538841247558594	-8.14453125	1
rxn01333_c0	-29.66741371154785	-6.813152313232422	1
rxn00011_c0	-25.764440536499023	2.8753244876861572	1
rxn05528_c0	-27.828346252441406	-3.378490924835205	1
rxn00459_c0	-37.013214111328125	-8.804705619812012	1
rxn05209_c0	-29.231239318847656	-7.878432750701904	1
rxn01115_c0	-29.41497039794922	-7.556848526000977	1
rxn09272_c0	-7.5110182762146	16.067550659179688	2
rxn05226_c0	-34.629695892333984	-8.161128997802734	1
rxn00785_c0	26.919780731201172	-9.852744102478027	0
rxn00558_c0	-34.12045669555664	-7.618093490600586	1
rxn01200_c0	26.923437118530273	-9.852705001831055	0
rxn01241_c0	-25.764440536499023	2.8753244876861572	1
rxn00288_c0	-9.542062759399414	17.957347869873047	2
rxn00122_c0	-12.887872695922852	17.498947143554688	2
rxn05468_c0	-16.41546630859375	12.169350624084473	2
rxn00441_c0	9.30320930480957	-7.317984104156494	3
rxn06526_c0	24.608781814575195	-13.050048828125	0
rxn00224_c0	13.35439682006836	-0.7479220032691956	3
rxn00604_c0	-32.538841247558594	-8.14453125	1
rxn05467_c0	28.1761417388916	-8.879981994628906	0
rxn00499_c0	-37.01271438598633	-8.804732322692871	1
rxn00545_c0	-35.09700393676758	-8.585463523864746	1
rxn05602_c0	-37.01271438598633	-8.804732322692871	1
rxn02201_c0	-29.087547302246094	-4.9219231605529785	1
rxn00364_c0	-27.779298782348633	-4.812631607055664	1
rxn05440_c0	11.000200271606445	-4.404986381530762	3
rxn01673_c0	-16.76068115234375	11.140181541442871	2
rxn05457_c0	22.164329528808594	-7.796114921569824	0
rxn00107_c0	11.771073341369629	-2.60099720954895	3
rxn13783_c0	-29.794958114624023	-3.0172948837280273	1
rxn07966_c0	10.710332870483398	-2.2702863216400146	3
rxn10231_c0	11.704028129577637	-4.297974109649658	3
rxn12637_c0	12.698373794555664	1.210309386253357	3
rxn01219_c0	12.28388786315918	-3.2311248779296875	3
rxn01218_c0	11.502409934997559	-3.349031686782837	3
rxn10344_c0	13.549513816833496	1.0125526189804077	3
rxn03384_c0	10.123587608337402	-1.2991760969161987	3
rxn02504_c0	13.322013854980469	-3.35461163520813	3
rxn10262_c0	12.43527603149414	-3.716839551925659	3
rxn10209_c0	13.549513816833496	1.0125526189804077	3
rxn08084_c0	12.862578392028809	-3.463979959487915	3
rxn10225_c0	11.502409934997559	-3.349031686782837	3
rxn05444_c0	13.549513816833496	1.0125526189804077	3
rxn05334_c0	10.123587608337402	-1.2991760969161987	3
rxn10205_c0	10.123587608337402	-1.2991760969161987	3
rxn07948_c0	12.047582626342773	-3.997439384460449	3
rxn10228_c0	13.515252113342285	-1.8993258476257324	3
rxn01117_c0	22.42876625061035	-10.254545211791992	0
rxn00001_c0	-32.88405227661133	-8.114316940307617	1
rxn08895_c0	13.008292198181152	-2.525663375854492	3
rxn11268_c0	-29.959613800048828	-1.2787375450134277	1
rxn05647_c0	14.386837005615234	-0.5054149627685547	3
rxn01962_c0	13.315234184265137	-2.2810862064361572	3
rxn05459_c0	12.285690307617188	-0.31080180406570435	3
rxn01682_c0	12.36849594116211	-2.7415385246276855	3
rxn08941_c0	-22.54559326171875	-4.133254051208496	1
rxn03181_c0	-21.4936466217041	-0.2901378273963928	1
rxn02331_c0	-27.406539916992188	1.5912096500396729	1
rxn12846_c0	11.502409934997559	-3.349031686782837	3
rxn00337_c0	-20.111875534057617	0.5410403609275818	1
rxn08308_c0	14.267080307006836	-1.544523000717163	3
rxn05434_c0	11.149253845214844	-4.075348854064941	3
rxn05346_c0	17.297195434570312	-3.7712671756744385	3
rxn08127_c0	-22.54557228088379	-4.133280277252197	1
rxn05386_c0	14.088238716125488	-2.099780321121216	3
rxn05516_c0	12.340283393859863	-1.4990808963775635	3
rxn09206_c0	12.340283393859863	-1.4990808963775635	3
rxn08017_c0	11.660139083862305	-0.31953272223472595	3
rxn09209_c0	12.142046928405762	0.09897946566343307	3
rxn07951_c0	12.671173095703125	-2.707726001739502	3
rxn06672_c0	-24.53825569152832	-1.2725422382354736	1
rxn02400_c0	12.340283393859863	-1.4990808963775635	3
rxn01268_c0	13.606014251708984	-1.5389047861099243	3
rxn01974_c0	26.788410186767578	-9.776376724243164	0
rxn12641_c0	10.805805206298828	-2.9359118938446045	3
rxn00060_c0	-13.386641502380371	18.387832641601562	2
rxn05350_c0	11.681721687316895	-9.9761962890625	3
rxn07965_c0	12.537354469299316	-0.31373804807662964	3
rxn09198_c0	13.55246639251709	-1.1790971755981445	3
rxn05064_c0	13.86176586151123	-2.617837429046631	3
rxn05569_c0	-34.289955139160156	-3.1803252696990967	1
rxn00100_c0	12.340283393859863	-1.4990808963775635	3
rxn00514_c0	12.340283393859863	-1.4990808963775635	3
rxn02374_c0	11.238602638244629	-0.891864001750946	3
rxn05390_c0	11.751669883728027	0.8755660653114319	3
rxn05560_c0	13.40842342376709	-2.9568123817443848	3
rxn05437_c0	12.340283393859863	-1.4990808963775635	3
rxn05298_c0	26.43207550048828	-10.223477363586426	0
rxn02264_c0	-11.760109901428223	18.569581985473633	2
rxn09202_c0	-22.971935272216797	-0.43415379524230957	1
rxn03903_c0	12.340283393859863	-1.4990808963775635	3
rxn00097_c0	-29.25455093383789	-5.210439682006836	1
rxn02212_c0	-15.786503791809082	14.179413795471191	2
rxn00695_c0	-27.82769203186035	-6.5270609855651855	1
rxn05324_c0	13.799623489379883	-0.6362477540969849	3
rxn10481_c0	-27.829580307006836	-3.378988742828369	1
rxn00692_c0	23.533388137817383	-5.114914417266846	0
rxn10230_c0	12.340283393859863	-1.4990808963775635	3
rxn00913_c0	11.15539264678955	-1.743773341178894	3
rxn00460_c0	-32.77414321899414	-6.86511754989624	1
rxn03958_c0	24.608781814575195	-13.050048828125	0
rxn00131_c0	22.276039123535156	-7.317697525024414	0
rxn05329_c0	11.681721687316895	-9.9761962890625	3
rxn03174_c0	14.16418743133545	-0.02926483191549778	3
rxn05617_c0	12.340283393859863	-1.4990808963775635	3
rxn12638_c0	11.067961692810059	-0.5283329486846924	3
rxn01354_c0	19.055707931518555	-9.884349822998047	0
rxn01445_c0	12.003279685974121	-2.673478603363037	3
rxn00612_c0	-26.092275619506836	-10.225286483764648	1
rxn08766_c0	11.682464599609375	-9.976178169250488	3
rxn05539_c0	-32.79734420776367	-0.1878700703382492	1
